imgName,entropyMooney,entropyGrayscale,structSim,selfSimilarityMooney,selfSimilarityGrayscale,PHOGcomplexityMooney,PHOGcomplexityGrayscale,anisotropyMooney,anisotropyGrayscale,edgeEntropyMooney,edgeEntropyGrayscale
1293,2.55755832026935,7.87143985862295,0.145918873458535,0.57029,0.65548,16.069,25.85,0.0010422,0.00032977,0.329368506087998,0.631418201217506
1294,1.64669151179403,7.69151159592028,0.186638615853183,0.45412,0.57236,5.6724,14.102,0.001667,0.00069614,0.16743312050489,0.500591240283016
1295,1.86870575162083,7.75633029630443,0.183839823102779,0.54553,0.77335,7.5664,16.013,0.0012156,0.00032297,0.207150254461447,0.607580113870812
1296,2.14899060664626,7.51378310625452,0.163436843405862,0.48467,0.60934,10.746,15.437,0.0014995,0.00046157,0.244732181708937,0.53957407779523
1297,1.6049393233684,7.41999062147852,0.421279773633233,0.43834,0.65119,5.9432,8.2086,0.0018954,0.00088617,0.164313900230017,0.424791438086256
1298,1.99394829399354,7.61019052473947,0.391453143213537,0.68078,0.65709,10.086,9.8981,0.0012394,0.00073162,0.232441231746788,0.44789629417443
1299,1.95091391442652,7.59242588662432,0.204539254982718,0.50618,0.65267,8.5825,15.498,0.0015098,0.00049784,0.207437188722511,0.549945918290893
129,1.5244516170032,7.33757510568276,0.155759426466274,0.38768,0.4741,4.6246,7.0973,0.0017406,0.00063762,0.151538336141741,0.444409726027709
1300,2.76462998587741,7.36783291866109,0.179575795969685,0.68561,0.75696,19.288,21.876,0.00098311,0.00027906,0.37612811956898,0.643313461523853
1301,1.39615939664328,6.96273569668713,0.571358605591267,0.47493,0.56419,7.0294,9.6403,0.0016476,0.00057408,0.189397479134597,0.447538654502675
1302,1.64964574065314,7.57154568776361,0.484532146935339,0.48007,0.58179,6.1718,9.0117,0.0015295,0.00092667,0.175046024150194,0.400992978160814
1303,1.47883861463395,6.62922099206711,0.494211691966015,0.4413,0.36976,4.3792,9.9344,0.0015492,0.00066025,0.138827332807658,0.482078565306051
1304,1.68627231610942,7.30051721839848,0.135790851177651,0.29612,0.66683,5.4663,12.71,0.0016179,0.0002592,0.164816726970175,0.610433528337063
1305,0.818228020024335,4.27231364444795,0.790509755492081,0.2373,0.19112,3.3448,3.5458,0.0018874,0.00095608,0.119557973406506,0.203056589397804
1306,1.65705679367246,7.47979220224865,0.237165202977132,0.45682,0.5811,5.9075,10.627,0.0015697,0.00070099,0.180699644970953,0.441805632798797
1307,2.10760031074999,7.64751114635869,0.143812016568745,0.5533,0.61338,10.766,7.9411,0.0013606,0.00079404,0.245926259520189,0.442174682442001
1308,2.07219832918929,7.36349449625443,0.255092121471699,0.6577,0.65398,9.7193,7.2832,0.0013896,0.00077479,0.225575276545325,0.435205576772464
1309,2.27569737315421,7.53214312802055,0.109713002559215,0.62778,0.68932,12.156,23.145,0.0011043,0.00016094,0.269785425966171,0.606641237038176
130,1.61131352156611,7.50291291754997,0.4742879012801,0.43062,0.60249,6.885,14.129,0.0016795,0.0012729,0.196054834021681,0.444965028440026
1310,2.42880454830821,7.35607010247327,0.136158697678553,0.62279,0.72574,14.158,23.482,0.0011844,0.0004676,0.30114639112464,0.667186922284982
1311,1.91378972865715,7.84504869922886,0.0712774514438546,0.51406,0.81126,8.2075,25.044,0.0012139,0.00015286,0.219043584420271,0.648360361321157
1312,1.66935696574998,7.55078220126911,0.0798787774191083,0.46677,0.7168,6.6546,15.746,0.001463,0.0003112,0.185825624877985,0.552791461569762
1313,2.00043065734629,7.73226197137888,0.0966875040418885,0.56952,0.68219,9.7508,31.41,0.0011913,0.00032454,0.229779043181203,0.640588030743916
1314,1.58726997239188,7.26140327123336,0.24584501021848,0.45839,0.64804,6.1725,12.591,0.0016257,0.00075365,0.173446130983483,0.46213364738109
1315,2.39004562278697,7.81432224032691,0.23203658385257,0.67912,0.70015,12.78,15.828,0.0011115,0.00042559,0.280660075002994,0.503684853765458
1316,1.80376931910234,7.79858057623422,0.10037802265878,0.48449,0.76728,6.7799,21.938,0.0013956,0.00023644,0.196765771492915,0.601038520450759
1317,2.00811684401135,7.77552745693669,0.190676835350001,0.52445,0.69621,9.1222,18.811,0.0012315,0.00037341,0.217804910825878,0.559114177185871
1318,1.79360127448861,7.75751447379216,0.154127518304293,0.46527,0.71585,6.5521,22.085,0.0014463,0.00037614,0.18515111984324,0.61875575697436
1319,1.74075115748945,7.59034513708044,0.338960722132673,0.45663,0.55159,6.1184,18.587,0.0013942,0.00040081,0.182011782276174,0.535800429367502
131,1.4964130742935,7.71196997358231,0.228511885742442,0.33904,0.46959,3.5035,6.8578,0.0018782,0.00033614,0.116257878613725,0.477737754501297
1320,1.77978934816542,7.40144535016755,0.341634395534035,0.47994,0.57927,6.4429,11.329,0.0015099,0.0004336,0.186270995972338,0.466555544767305
1321,1.76505902901164,7.81028891576728,0.153418503704247,0.61426,0.69686,7.8211,23.109,0.0012113,0.00033605,0.219630054689557,0.637794094384666
1322,2.13087917105777,7.39938367896736,0.145664652350091,0.56073,0.74972,10.323,14.667,0.0011911,0.00029527,0.239177975898149,0.540780563509258
1323,1.70608502538731,7.52932521621864,0.339533292255176,0.42738,0.63749,6.6497,12.113,0.0014669,0.00037417,0.188527205363563,0.432021523770387
1324,2.05191899973803,7.089117412698,0.123939808170797,0.54928,0.71295,10.684,22.611,0.0011076,0.00040195,0.246161568553746,0.545811153231465
1325,2.01349335296796,7.72164641486337,0.107318142881264,0.59899,0.55112,9.5192,17.65,0.0012311,0.00062286,0.223584688940459,0.538561161953605
1326,1.48053417907215,7.40216356496057,0.13972874193449,0.3515,0.62267,4.7935,9.5257,0.0016647,0.00057053,0.150087658015223,0.513550085591259
1327,1.99915238568393,7.4489837789518,0.26239256943497,0.51308,0.51433,8.149,8.2016,0.0015671,0.00069401,0.198335010413841,0.43261285732441
1328,1.05306758517102,6.31246750659112,0.726958645912013,0.34425,0.47851,5.0048,6.038,0.0014862,0.00072042,0.153314928090685,0.368961451141846
1329,1.56706361508113,6.95435396600247,0.467376766083164,0.35783,0.46713,5.6533,11.791,0.0014382,0.00064558,0.161631728041285,0.481266786514934
132,3.29250133206728,7.66422175979437,0.298892310467978,0.45129,0.67829,16.405,18.914,0.00098007,0.00041787,0.358585679974625,0.5475877424789
1330,1.84631420525383,7.65294404530007,0.316291243695269,0.38389,0.55838,7.599,10.49,0.0015199,0.00073735,0.199474975365906,0.420533932184692
1331,2.06910373110039,7.54787220529896,0.144234114838702,0.63103,0.72845,10.103,12.898,0.0012292,0.00055743,0.234709256204054,0.504403935493764
1332,2.32184118012043,7.5080525431873,0.109230245837488,0.56462,0.51552,14.39,20.944,0.0012431,0.00059726,0.307957240737583,0.528179263480627
1333,2.23665772225272,7.81237463674685,0.173032494852227,0.64633,0.71826,11.576,23.152,0.0010422,0.00062027,0.261074474091541,0.639818327863492
1334,1.70150430256662,7.61100684331145,0.197981906891688,0.48048,0.64876,6.9743,15.509,0.001376,0.00059361,0.196260664785259,0.479224388875584
1335,2.06951470647415,7.87070557106732,0.267321660203485,0.50654,0.45859,9.5084,20.922,0.001227,0.00046629,0.222845851739582,0.619907587105102
1336,2.00197966074457,7.91815244527264,0.142722705979908,0.64684,0.76988,9.0409,21.663,0.0010984,0.00027924,0.214122568715322,0.616592270776844
1337,2.25118885349609,7.36615775026912,0.0967454513375584,0.65945,0.74602,12.871,16.29,0.0010375,0.0003295,0.28239610853328,0.673203859202014
1338,2.53255416581614,7.88104127676989,0.110881161922417,0.54297,0.82532,15.951,32.703,0.0011367,0.0003469,0.327503871180477,0.651312054145555
1339,1.82893814041209,7.63101206922379,0.342540963090123,0.4177,0.51913,7.5468,12.368,0.0014808,0.00061173,0.204383225576002,0.476889311334205
1340,2.02964681316312,7.88393851693671,0.200668992025647,0.54978,0.68861,9.2056,23.369,0.001397,0.00038624,0.223262094214144,0.578920543513808
1341,1.60001944565322,7.34225461372055,0.392320432421703,0.43269,0.61789,5.4241,7.5682,0.0015739,0.00054549,0.166918499734665,0.527700240952338
1342,2.16757723363742,7.90478210873601,0.211200406065245,0.66197,0.74791,10.657,17.693,0.0010592,0.00035125,0.245729521041668,0.596495164231261
1343,2.11570063729465,7.80310799279252,0.151028132315459,0.44061,0.6459,10.422,13.076,0.0013219,0.00042349,0.24080008692341,0.512480500828032
1344,1.76423779503808,6.73719143386636,0.475697477256984,0.44869,0.45036,6.0495,6.059,0.0017424,0.00093076,0.180782112578353,0.403774527555465
1345,1.82618909207986,7.46478989177312,0.307203323531816,0.60294,0.7299,6.9726,5.2332,0.0014709,0.00056879,0.198631450524931,0.449243087666024
1346,1.93163686881248,6.58484482019289,0.185037631554935,0.55955,0.57578,8.0029,8.0491,0.0014215,0.00036185,0.194180975244002,0.522747284367474
1347,1.89749659732197,7.81936311815378,0.191770450823237,0.56983,0.61519,7.4329,17.153,0.0015244,0.00053531,0.210725579142862,0.567757024780303
1348,1.42844264861347,7.55537204766032,0.269561842763773,0.39708,0.49826,4.5862,3.747,0.0018869,0.001219,0.144803898615859,0.28378565210217
1349,1.74209829291458,7.53331815064296,0.43970689397862,0.42893,0.54711,6.8661,7.6619,0.0014847,0.0004382,0.191544069138572,0.447650727784901
1350,1.46780116241831,7.37197650937945,0.218596822574547,0.43029,0.55608,4.9646,5.6932,0.0017597,0.00067426,0.156712006031023,0.422447891412714
1351,1.69952102662077,7.42035251558355,0.147612784383827,0.54351,0.74725,5.325,15.009,0.0015285,0.00027542,0.168151692072482,0.560194545013253
1352,1.54051855676287,7.02546063329418,0.195238207573153,0.43391,0.54145,4.8386,3.7608,0.0017625,0.00067139,0.157269596126326,0.383603664440035
1353,1.69256286489779,7.47669049006225,0.312344744392853,0.44101,0.69968,5.2803,6.872,0.0016736,0.0003267,0.162917683893008,0.483599871057778
1354,1.58012962213902,7.67859788277571,0.225861615945931,0.50566,0.7058,4.387,9.0817,0.0015227,0.00038076,0.144968517497328,0.554115226310033
1355,1.59063252649886,7.22622588119784,0.580868773591457,0.49099,0.52506,5.77,5.94,0.0016624,0.00088627,0.17287994617045,0.355869660020768
1356,1.71740489269705,7.49658777916812,0.309911262723217,0.5261,0.48298,5.8359,6.7954,0.0014418,0.00075253,0.176398913955176,0.466046981753174
1357,1.67797268896664,7.46869729772205,0.46356878831244,0.44363,0.476,5.5391,4.3674,0.0016436,0.00062858,0.170187300017119,0.342525539274844
1358,1.30406646757551,6.88100277514875,0.181894937730604,0.40343,0.46363,3.5638,4.0703,0.0019903,0.00085352,0.122362253099073,0.276932899860727
1359,1.37952391574725,7.48977872868452,0.370294921087805,0.1697,0.47464,2.7811,3.2978,0.0023326,0.00081957,0.0933704022956861,0.33877291068768
135,1.61250785146707,7.19478478789858,0.23866799413135,0.39789,0.63987,4.2181,3.3005,0.0015713,0.00080418,0.128215598355514,0.411947443888449
1360,1.51281787483263,7.38399842762103,0.183852302980712,0.41627,0.46171,4.4819,3.3208,0.0018497,0.0010871,0.145200931157813,0.34474796340716
1361,1.02836711619001,4.52450819140762,0.778923598224561,0.35941,0.42274,2.9513,2.4518,0.0018027,0.0010818,0.102596564436152,0.251947303277978
1362,1.87742891988763,7.66488232300196,0.302776154228063,0.52514,0.61796,7.8897,10.767,0.0014587,0.00080262,0.215613919176857,0.439258568460588
1363,1.36638119697363,7.34772998267916,0.135854412947714,0.4682,0.60313,4.3393,6.5662,0.0018681,0.00070068,0.141560306274669,0.411339674205606
1364,2.22385367666926,7.81008553109892,0.203289488561778,0.61096,0.64961,10.68,10.617,0.0011923,0.00049939,0.24450948737137,0.4440356581841
1365,1.53148205602574,7.63697068343878,0.206920136296561,0.48878,0.51661,4.5375,6.5434,0.0014928,0.00063218,0.146169305675492,0.368451258031427
1366,1.9603129679274,7.17593797844724,0.402773306084003,0.55478,0.60248,8.2763,5.7311,0.0014529,0.00079392,0.201826438078206,0.427920783071863
1367,1.79994915060163,7.44416942716132,0.132205692216869,0.51314,0.63891,7.3406,7.532,0.001463,0.00056289,0.211017333635636,0.473756145413039
1368,1.68543527845161,7.55732807834708,0.246572656048054,0.49658,0.6455,5.6101,7.6374,0.0016446,0.00054506,0.168703212820618,0.438034453481799
1369,1.54707962515656,7.27117734013242,0.493093903655408,0.51989,0.49683,5.5005,4.7732,0.0015605,0.00075851,0.160571695429377,0.406057306911798
136,2.51785222597846,7.83500445043622,0.0824497876609982,0.70499,0.84213,14.298,31.168,0.0011107,0.00026338,0.302548563896675,0.742808347470767
1370,1.6301886255465,7.1730307318028,0.314834342340934,0.42648,0.60807,6.0187,6.3031,0.0014951,0.00056416,0.173580737432451,0.513057031216918
1371,0.978580487212388,7.04890351559352,0.0701119980290484,0.3048,0.40545,4.2525,4.6657,0.0017513,0.00080815,0.134800948472062,0.309398079754469
1372,1.85955198012378,7.74424211837575,0.384137553774117,0.61093,0.56164,7.3848,6.393,0.001405,0.00079412,0.206153102749184,0.376260422612424
1373,2.20397602101334,7.39900081180979,0.161897125473301,0.55163,0.65288,11.489,8.0284,0.0012177,0.00064033,0.257452444725655,0.456826990327786
1374,1.86729645496815,7.46338972118083,0.322758195716471,0.54438,0.61957,7.5581,15.616,0.0012184,0.00047307,0.213607337523018,0.509006075545821
1375,1.73386292777286,7.60919269913326,0.341846768639591,0.45196,0.51607,5.8502,3.5509,0.0017122,0.001122,0.173540223729646,0.31477443676609
137,1.86802510486402,7.53807190112512,0.479984315367643,0.44443,0.678,4.9296,7.0503,0.0012241,0.00034208,0.146690446851028,0.537545256328432
139,1.61741155915613,7.52355480884208,0.254114493921548,0.4862,0.77246,4.9704,8.7678,0.0014328,0.00028879,0.153872486390822,0.557688099845435
140,2.22476022366586,7.22734448768018,0.385539129303972,0.48421,0.40783,12.462,8.3514,0.0016565,0.0010579,0.262999339143357,0.399398288761268
141,2.19976676353493,7.70769365582293,0.179296989184565,0.55893,0.76209,11.023,11.885,0.0013811,0.00042099,0.250353301341311,0.590898642497082
143,1.44080600732433,7.54849780172774,0.110533614371452,0.17668,0.51676,3.4243,12.265,0.0023881,0.00027718,0.110611566757829,0.519163698393106
144,2.04322966790032,7.110724723616,0.445051471917062,0.41876,0.58009,4.4412,4.7454,0.0018988,0.0011771,0.131881834420272,0.401576962151773
145,2.48678623878065,7.56377494269791,0.0960033411314887,0.67425,0.71168,13.649,26.377,0.0010854,0.00021107,0.29213970641888,0.65071430396133
151,1.36170224698219,6.97366954307784,0.0745831040688398,0.34023,0.4213,4.7553,5.8118,0.0016781,0.00061662,0.146952248830905,0.380764447920588
155,1.69131582482979,7.71604563776674,0.271880266955183,0.58635,0.66865,5.3106,6.8988,0.0014039,0.00033015,0.160126474251658,0.427442439191605
159,1.85251708199292,7.23361914183622,0.362973313710221,0.44011,0.40934,7.4578,4.1474,0.0017793,0.00094106,0.202137319181953,0.334254803407862
160,1.67191218688441,7.77095250682798,0.460068480102929,0.30195,0.50602,3.4127,5.0202,0.0015144,0.00072517,0.107766444049437,0.354336183734344
161,1.94097807972202,7.22304785255483,0.155552106320264,0.53131,0.59544,8.6597,12.034,0.0012883,0.00047495,0.207671816804004,0.616108596736987
163,1.95988003106177,7.57899899377953,0.625441454293867,0.35448,0.44263,4.9433,5.432,0.00127,0.00081286,0.151756211764824,0.319930414814342
167,2.10994137483805,7.47567015788441,0.333833916412455,0.48568,0.61605,10.263,16.638,0.0014314,0.00041886,0.234511915610345,0.558348276707221
168,1.82982894134245,7.59812071112816,0.299013568143908,0.55086,0.70478,6.7164,14.176,0.0014146,0.00042589,0.196252516865179,0.544136411910892
169,1.70899403747304,7.48756815017532,0.286278055345731,0.50271,0.45251,5.28,4.6717,0.0013405,0.00049531,0.165707668633686,0.378468266739146
173,1.76155374352033,7.73450373781709,0.422297171501418,0.53456,0.59749,6.3647,6.2514,0.0013009,0.00043486,0.18874469306672,0.366348680108891
174,2.38896798986069,7.7108811690308,0.179716205586994,0.63333,0.8038,14.321,18.087,0.0013355,0.00052526,0.302620097745629,0.556681892201608
175,1.74589064038416,7.67738983267444,0.204281951067516,0.49507,0.66744,5.9259,10.915,0.0014982,0.0005436,0.173294758456266,0.481275602089458
177,1.78775456458817,7.31953821782321,0.265696488155503,0.54464,0.54635,6.3175,7.7514,0.0014218,0.00061568,0.191871322637215,0.440280129622046
178,1.96972525221665,7.85666659938506,0.211517546966655,0.62835,0.53772,8.2009,7.8585,0.0014917,0.00078855,0.199338844534165,0.362716790080666
179,1.85779096590392,7.66251323859435,0.152944991715057,0.45381,0.65712,7.2233,7.7605,0.0014681,0.00056709,0.205540542757278,0.462397027557287
182,1.01795767793173,7.45963386048567,0.677030944686332,0.2787,0.435,2.0475,2.5287,0.0022922,0.000948,0.0762489090582946,0.257144781587128
184,2.15826607746269,7.70612063951301,0.34626627981687,0.37422,0.55274,7.9822,5.9544,0.0012613,0.00054351,0.215577809774421,0.440711343390965
185,2.45016394791271,7.44510029327563,0.187791247291361,0.67946,0.66441,13.363,11.404,0.0011967,0.00049701,0.284547153443231,0.530513399161989
186,2.46540747533852,6.84238718979036,0.150496896124605,0.66681,0.70758,15.086,14.157,0.0011543,0.00024823,0.316253464891398,0.668540238538865
187,1.66251551768781,7.93184455230283,0.359247726669735,0.37342,0.35771,5.6248,7.0309,0.0017288,0.00081235,0.156037619638966,0.358674920585308
188,1.87847381815736,7.36003290503496,0.501886348837146,0.33256,0.47544,10.392,9.3842,0.0013695,0.0007885,0.238990682328928,0.460937986977106
189,1.99246798860301,7.8415346972947,0.276091621034084,0.65226,0.71741,8.7317,15.016,0.0012257,0.00056991,0.207731158496075,0.535803257667328
190,1.64270935994515,7.42151956016222,0.223723776599793,0.39758,0.46805,4.9961,5.8222,0.0018953,0.0011667,0.150743301921827,0.464568785561564
194,1.86691949694648,7.78919953089039,0.213034690661871,0.55357,0.71202,7.5852,15.145,0.0014633,0.00058652,0.186523031565566,0.560893111018144
195,2.20608436755845,7.67015885138987,0.102722813049457,0.53853,0.79633,11.837,22.328,0.0011397,0.00027568,0.265392776366291,0.689951876215599
197,1.64177497902574,7.59825217479731,0.197482949748253,0.49453,0.67043,4.9256,8.3845,0.0017971,0.00059647,0.151747589736668,0.439380789161029
203,3.09122676841778,7.43673963121834,0.210873635680512,0.69093,0.63035,13.729,7.2882,0.00063959,0.00044089,0.317679978064799,0.481018170081236
204,2.4017218475744,7.49183034266959,0.228909239742165,0.66908,0.51128,13.145,9.1754,0.0011047,0.00045511,0.281518378722481,0.497725258954346
205,3.2574748477195,7.41565149435575,0.115829589077783,0.68255,0.74247,13.929,17.549,0.00051876,0.00019044,0.315672050530194,0.674844557132688
206,2.10241902380795,7.71617675989249,0.321713829711302,0.61107,0.55026,10.363,6.1778,0.0013416,0.00062345,0.223523077382142,0.372536041741014
207,2.13998798863727,7.68689405937695,0.0795216901647602,0.59368,0.74852,11.364,26.048,0.0011419,0.00016158,0.254228959844504,0.693241293583282
208,1.6882337413992,6.59308421576666,0.496188990528587,0.48316,0.41301,7.7417,15.5,0.0018803,0.00096239,0.208916732657992,0.440627082522678
209,2.46705166468656,7.86173684693609,0.205235916176622,0.60139,0.74646,13.675,19.776,0.00127,0.00038265,0.291567974948316,0.521485526245347
210,2.65557156294319,7.71653316620936,0.20667158195739,0.63946,0.67821,12.223,13.299,0.00080507,0.00034541,0.280929165827979,0.577951849333743
212,1.58667264750716,7.267073199719,0.499340518759428,0.48545,0.59936,4.9058,11.415,0.0016307,0.00063388,0.153147679772333,0.435979887776814
216,1.41415086606776,7.31979846573322,0.448314318381215,0.31806,0.57179,5.5403,10.39,0.0015294,0.00040534,0.162671782482578,0.463445703942983
220,2.13873196200096,7.29216423321428,0.401341681723714,0.4268,0.4646,4.8612,5.5637,0.0013592,0.00055465,0.14401144502247,0.387070862489806
221,2.04793228498075,7.30604061132278,0.595104100679207,0.57262,0.57775,5.7671,5.2698,0.001075,0.00053325,0.166581337035596,0.38720450385137
222,1.70794448152502,7.74349570401096,0.293609379892666,0.54696,0.55152,6.0439,11.4,0.0015035,0.00056273,0.177548629512035,0.470074514815034
230,2.583435374789,7.0280899615071,0.270052885690183,0.57488,0.69552,16.123,18.71,0.0011862,0.00051124,0.336060490804155,0.614707678272804
232,2.59544515721103,7.81219147737716,0.179059227255124,0.54352,0.59495,7.922,13.82,0.00092049,0.00033963,0.203647886398497,0.524273303384254
235,2.12426375128496,7.55238993537317,0.188978152815658,0.47601,0.55861,5.6736,6.1632,0.001569,0.0009472,0.160862513266277,0.369058951827181
236,1.80333681094311,7.26810353003144,0.102771027936409,0.50876,0.69094,6.8501,10.488,0.001413,0.0003516,0.194204956279814,0.54707485681374
237,1.50583304426236,7.55297296405944,0.197333785082511,0.58077,0.72701,4.3624,8.9661,0.0014651,0.00031321,0.142326160493693,0.565284339596519
238,1.25355259853202,6.58954071394074,0.189761472123494,0.31792,0.55271,2.8603,6.5377,0.001967,0.00046721,0.0992889563746457,0.459739354474715
239,1.50973259938196,6.86765861839886,0.110048431566942,0.36369,0.459,5.8486,5.3949,0.0017425,0.00063165,0.166010783406159,0.340529197778895
241,2.32274541253058,7.84727412767061,0.261241330225213,0.65196,0.70614,12.738,10.172,0.0012974,0.00040697,0.265700871672598,0.553033794062321
243,1.73825032458462,6.55243846184846,0.476445197608119,0.33685,0.48843,4.1912,3.9034,0.0018862,0.0010248,0.13081541195959,0.369945770704445
244,1.4193262435855,7.67050385116651,0.47042082469775,0.32028,0.47503,3.4596,6.5504,0.002277,0.00078443,0.113801830781354,0.400424935571118
245,2.72093030586992,7.53136673094649,0.108352692907157,0.72549,0.82551,18.409,21.31,0.00096582,0.0002793,0.360630231444411,0.691401679424106
246,1.77613362387913,7.70310675662462,0.254165711666135,0.33233,0.54861,7.1795,12.187,0.0020547,0.00078875,0.195740892865499,0.512349057158453
249,1.70284942488882,6.24107833289862,0.445237438827557,0.50064,0.58154,5.5719,8.5934,0.0016498,0.0010339,0.17698598052691,0.434164261683796
250,1.87247528101114,7.54034903678971,0.44817353956117,0.42596,0.43607,8.5715,10.38,0.0015881,0.00075019,0.207865123921823,0.467020086990895
253,2.6378111670534,7.52639838105626,0.208189496710038,0.64767,0.51412,10.771,7.8041,0.00078139,0.00053509,0.260923268245813,0.428238730128812
254,2.3631671947554,7.74428678030459,0.124075692290755,0.64663,0.62902,13.494,16.168,0.0011103,0.00042902,0.287192910263702,0.586542081259093
255,2.44071835388039,7.42144162679611,0.391517883442529,0.4646,0.59079,7.899,10.801,0.0013798,0.00072584,0.191748674383817,0.436629312824682
257,1.23968306492999,6.60072382527548,0.525042457662652,0.25262,0.61696,3.3146,8.0248,0.0020966,0.00029472,0.113906765866734,0.424165539499382
260,2.42518116524677,7.63169761672086,0.161206329622512,0.71407,0.64296,13.868,13.282,0.0010584,0.00031889,0.294178039347257,0.605065058546473
261,1.52749687252637,7.57621162353496,0.315746504420428,0.28998,0.50808,4.1997,7.388,0.0016279,0.00078258,0.131177703210218,0.501499488714381
263,2.0754577133069,7.1563937976414,0.0576400292480366,0.61032,0.74703,9.8667,20.503,0.0012053,0.00026825,0.22726698317357,0.640314112565109
264,1.74638656719611,7.62999175103569,0.367062482227549,0.45957,0.52614,5.8354,8.0837,0.0016258,0.0006919,0.173614078082378,0.439060469594178
265,2.52015308892204,7.812291773833,0.242615096962645,0.60282,0.60244,15.177,16.833,0.0012161,0.00049281,0.312654984598822,0.48350670488333
266,1.06340835124783,7.17823732870659,0.0870223029289502,0.27243,0.6293,2.3465,4.1272,0.0020663,0.00045647,0.0892335153739936,0.426205610944159
269,2.4136799019057,7.64738194642316,0.19313490374015,0.5547,0.78131,13.979,17.27,0.0011823,0.00031279,0.296104385999663,0.602057728679939
270,2.29749521229848,7.64391116172709,0.141628565180962,0.65366,0.67251,11.352,14.424,0.0012499,0.00046111,0.253194638770262,0.565820212411301
273,2.10822247546299,7.28833842220419,0.415154744752608,0.41311,0.55941,6.2055,5.052,0.0014093,0.00086618,0.170841590276491,0.339599053666211
274,1.76398563725762,7.52392448676495,0.302796729629224,0.42577,0.52574,6.6179,12.522,0.0014972,0.00043565,0.186419095824487,0.538316453727589
275,1.4367325595254,6.58627023148465,0.164679559810732,0.42503,0.33259,6.4064,7.2871,0.0016641,0.0012314,0.184388513218643,0.347509951373584
278,2.09517531902932,7.15423873832999,0.110428376207989,0.56854,0.69097,9.5446,11.245,0.0013285,0.00022992,0.220605985454774,0.55782781776607
279,2.3163339561328,7.71101531121148,0.176753071625701,0.6459,0.82699,12.66,11.438,0.0011511,0.00027939,0.273893607038625,0.599340801234413
282,2.68327579014416,7.36158965180719,0.293279316920171,0.6633,0.69644,8.5581,9.7063,0.00084895,0.00042908,0.218274819060205,0.485242854852374
283,2.06268946706449,7.67872386013967,0.195313848650479,0.5563,0.52553,9.103,14.954,0.0011068,0.00046895,0.215157295981328,0.448927381132285
286,1.47839731736882,7.18727433008461,0.430425217040084,0.49622,0.55317,3.5845,6.2771,0.0018334,0.00097721,0.118407358803438,0.39188096485437
289,2.05460364790469,7.18124442543843,0.222581387122788,0.69481,0.72482,8.958,6.5877,0.0013018,0.00037147,0.209266283845497,0.537488914269849
290,1.60202000067499,7.66780482775018,0.36033099358496,0.38475,0.40504,4.9207,4.488,0.0017373,0.00060709,0.148954756943389,0.342203015498339
296,2.23540196316623,7.77589342184448,0.396552640863106,0.55691,0.58687,9.5793,13.81,0.00109,0.00045717,0.23441364643498,0.434296472459582
297,1.56148544118169,5.89715520708091,0.535468046945663,0.32242,0.48215,4.2823,4.3208,0.0020068,0.0010893,0.143463655890731,0.382655503920016
299,1.42759832188343,7.20540105946698,0.191504409777586,0.4908,0.51663,4.4376,5.2806,0.0015828,0.0012827,0.138336024593255,0.348248238214026
300,2.45205780096272,7.61924099044256,0.174964981612683,0.67921,0.74782,13.842,15.834,0.0011246,0.00030868,0.299214506810261,0.57508187506498
301,1.10211425377032,7.3206476815998,0.108253923448793,0.20601,0.51814,3.199,3.9995,0.0021144,0.00076329,0.10198982346667,0.358013919233753
303,2.35751616740161,7.3190936060337,0.15201836767222,0.58554,0.57178,7.0238,8.3481,0.0011674,0.00068995,0.189850173772527,0.422470449912862
306,1.49826986121349,7.14525367352389,0.127273131957775,0.30579,0.46696,4.3729,6.2791,0.0019879,0.00091171,0.130690890477846,0.426470940622309
307,2.24160553669419,7.5065257574068,0.134057788054057,0.47172,0.40348,11.826,11.892,0.0012321,0.0004896,0.266003319272391,0.509511865966438
308,1.27012737604626,7.12025454836294,0.495666292587123,0.38023,0.4285,4.0674,5.4343,0.0019006,0.0009252,0.129818373016791,0.402179190202273
312,1.53714918692192,7.23275920985434,0.352308553543696,0.45393,0.7051,4.5693,10.079,0.0016516,0.0006595,0.14915380617138,0.598779203810864
314,1.5730555285979,7.37396197996111,0.205470943310689,0.45442,0.64041,4.6202,3.8528,0.0015494,0.00054986,0.150233365758743,0.427684139393244
315,1.85408542800693,7.07571725966026,0.314683362059785,0.35372,0.45968,7.6034,16.27,0.0014678,0.00079386,0.199537451091658,0.60998105246131
316,2.06627525706662,7.61156366368164,0.29003936099004,0.51999,0.58173,8.8833,10.642,0.0014601,0.00073817,0.208156421904701,0.480525729234113
317,1.93315879747757,7.62825840633939,0.144991920448801,0.57995,0.61105,8.4162,13.407,0.0013243,0.00053127,0.203595438629437,0.508678837935712
318,1.81775087005395,7.75929069514059,0.319423616985197,0.38302,0.43854,6.2143,7.6707,0.0013707,0.00060556,0.170934788032358,0.383608908388416
319,2.17559343165032,7.7928261824626,0.135686349394513,0.63931,0.77675,10.842,16.601,0.0013586,0.00027145,0.229890023514908,0.563135494199171
322,1.19536067023366,7.01626646816646,0.0745627281826448,0.38646,0.71645,3.8799,11.861,0.0018725,0.00062734,0.122111908104624,0.495022573741381
