0.67918,7.9274,0.00047921
0.58533,12.368,0.0010218
0.70184,9.659,0.00064391
0.4561,6.023,0.0014432
0.62635,11.735,0.00060822
0.59581,10.925,0.0011768
0.69832,10.029,0.00074909
0.55925,10.475,0.0013157
0.67876,8.9154,0.00059086
0.60173,9.0247,0.001147
0.57589,6.158,0.00071474
0.39289,5.9253,0.0016011
0.6195,9.6237,0.00046977
0.62655,10.518,0.0010917
0.81758,18.473,0.00045496
0.73187,14.611,0.0010721
0.6649,7.082,0.00078917
0.57025,6.6561,0.0011969
0.71283,10.629,0.00037683
0.61846,9.1129,0.0011403
0.6351,8.9823,0.00055284
0.31692,2.8788,0.0016578
0.68953,7.9865,0.00051175
0.50376,5.0736,0.0011858
0.79372,17.716,0.00025078
0.63104,9.5946,0.0011356
0.66605,13.24,0.00039949
0.51006,8.7116,0.0011463
0.63188,10.141,0.0004241
0.73292,12.002,0.00097929
0.71112,4.968,0.0005169
0.3126,4.836,0.0014375
0.62217,13.08,0.00084492
0.53581,11.557,0.0014357
0.66108,11.138,0.00039062
0.60818,9.2738,0.0010706
0.6739,8.8569,0.00051729
0.59589,8.4469,0.0012153
0.86178,19.514,0.00022517
0.53502,12.659,0.0011331
0.66828,12.635,0.00034342
0.5095,8.8431,0.0011247
0.66825,11.395,0.00068193
0.55318,8.4822,0.0011444
0.7002,11.091,0.00042965
0.43918,6.9783,0.0014457
0.56054,6.198,0.00042508
0.45529,5.9592,0.0017282
0.6866,8.9139,0.00067769
0.68399,10.26,0.0010336
0.70518,9.3208,0.0003326
0.66313,8.151,0.0011237
0.7738,15.526,0.00025087
0.70575,15.79,0.00090865
0.60715,4.4132,0.00072905
0.50353,7.4026,0.0014586
0.4612,8.0137,0.00067244
0.35705,4.0369,0.0016538
0.40318,5.4143,0.0011924
0.3708,7.0022,0.0014919
0.70951,12.705,0.00054403
0.62368,8.5213,0.0011153
0.755,6.9505,0.00051386
0.66258,11.118,0.0010758
0.74613,9.5072,0.00044676
0.54831,11.232,0.0014232
0.70734,12.59,0.00039113
0.64418,11.017,0.001155
0.57641,5.5534,0.00064121
0.37186,3.15,0.001614
0.7787,12.932,0.00043792
0.60095,11.137,0.0011062
0.71018,12.005,0.00055352
0.51159,8.2431,0.0012401
0.61409,6.5927,0.00060571
0.49633,6.2883,0.0014666
0.76417,14.645,0.00037172
0.66245,12.07,0.0011555
0.67552,14.226,0.00058441
0.5865,11.929,0.0012975
0.82356,13.384,0.00022649
0.51905,5.6614,0.0015228
0.19179,4.5932,0.0014984
0.10945,5.0628,0.0022148
0.58752,8.0211,0.00060029
0.54558,6.6163,0.0012966
0.65007,6.7468,0.00094385
0.52663,7.8888,0.0016892
0.90265,20.314,0.00048083
0.71839,15.525,0.0010461
0.81257,10.141,0.00030359
0.72652,12.218,0.00087482
0.47911,7.3011,0.0010142
0.24766,3.9507,0.0021676
0.65274,5.8971,0.00042993
0.57527,5.8034,0.0012777
0.6487,8.5618,0.0005577
0.56734,8.2066,0.0012349
0.58588,8.2473,0.00068867
0.6306,10.13,0.0013066
0.6735,7.4628,0.00064464
0.52461,6.1275,0.0018301
0.45218,5.0303,0.00099583
0.42008,8.4698,0.001257
0.70172,11.119,0.00024695
0.6577,14.02,0.0010114
0.67961,7.141,0.00042521
0.43021,5.5111,0.0015023
0.65076,10.823,0.00048566
0.58062,10.742,0.0012644
0.83618,9.486,0.00048106
0.68825,12.535,0.00090494
0.47818,8.1501,0.0010337
0.51666,9.5259,0.0012873
0.54099,12.284,0.0009247
0.56447,8.732,0.0012705
0.62805,8.4548,0.00057742
0.55003,9.666,0.0014152
0.75852,15.147,0.00049133
0.72246,16.127,0.00099238
0.58923,7.5275,0.00075975
0.54902,9.7965,0.0015184
0.64354,7.8429,0.00086067
0.58437,9.525,0.0015553
0.58403,6.6797,0.0010475
0.54229,5.6067,0.0018132
0.71096,11.993,0.0008214
0.5202,7.2101,0.0014002
0.74656,8.3154,0.00023541
0.51895,7.4596,0.0012674
0.64341,6.3041,0.00068539
0.56156,5.8215,0.0013866
0.71284,13.755,0.0004687
0.65794,13.742,0.0011887
0.66844,8.6697,0.00051673
0.6117,8.2181,0.0013324
0.58027,9.4487,0.00056908
0.60018,8.428,0.0012974
0.73428,14.027,0.0005306
0.64753,14.103,0.0011505
0.44398,4.7408,0.00067323
0.51091,7.2223,0.001434
0.64016,10.095,0.00059656
0.71276,10.366,0.0012835
0.70215,12.919,0.00042352
0.48636,4.9728,0.0014415
0.85946,15.294,0.00023828
0.67638,15.299,0.00098307
0.68905,23.339,0.0006948
0.60343,15.231,0.0011457
0.6844,8.3932,0.00051611
0.49525,7.4587,0.0013639
0.63671,16.29,0.000428
0.42059,7.0379,0.0014873
0.72596,20.637,0.00023334
0.68511,14.06,0.0009536
0.83169,13.432,0.00020558
0.65472,10.388,0.00098624
0.63411,9.1436,0.00049662
0.44026,5.5146,0.0014183
0.53991,11.422,0.00048459
0.62535,10.6,0.0010003
0.76793,14.388,0.00038091
0.65443,12.117,0.0010111
0.75209,16.672,0.00032062
0.75202,14.148,0.00092665
0.71364,13.809,0.00046203
0.67674,12.205,0.001062
0.81119,11.366,0.00026928
0.71141,19.335,0.00073144
0.66061,15.008,0.00037562
0.56928,11.274,0.0010711
0.69523,16.339,0.00040117
0.65144,15.216,0.0010411
0.59629,14.139,0.00056925
0.54582,12.564,0.0011402
0.63265,17.039,0.00068516
0.51946,12.303,0.0012023
0.58856,8.0221,0.00087136
0.58243,8.8908,0.0014287
0.78314,27.882,0.00027656
0.66333,14.468,0.00090202
0.67197,13.036,0.00055858
0.61972,9.2519,0.0011895
0.79124,15.808,0.00039609
0.46456,7.4857,0.0015565
0.57885,14.927,0.00026274
0.30527,6.3757,0.0013547
0.4617,4.5066,0.00063914
0.53714,6.0058,0.0014182
0.78845,23.978,0.00035268
0.63682,14.053,0.0011164
0.46975,7.2716,0.00072986
0.56885,6.9905,0.001477
0.61831,14.181,0.00041197
0.42438,10.61,0.0013011
0.82924,39.068,0.00023567
0.66596,13.594,0.00087525
0.73153,12.3,0.00029427
0.71794,12.204,0.00096981
0.65427,8.0552,0.00086948
0.41432,4.3764,0.0016801
0.7383,16.416,0.00036095
0.61732,9.7527,0.0011163
0.63392,11.839,0.00066503
0.54976,9.8784,0.00128
0.68914,15.107,0.00054625
0.61596,10.419,0.0012397
0.58893,16.18,0.00047754
0.61564,15.867,0.00099181
0.73049,13.204,0.0004641
0.45671,5.6665,0.0015396
0.65284,6.6427,0.00051252
0.43468,5.6004,0.0017693
0.86933,20.977,0.0001756
0.71965,20.093,0.00082104
0.7939,17.351,0.00033062
0.64421,12.328,0.0010813
0.52386,12.598,0.00052188
0.52374,6.6538,0.0012865
0.76929,16.221,0.00045996
0.74894,14.676,0.0010566
0.75122,12.615,0.00028581
0.53739,9.8302,0.0010661
0.5864,5.9512,0.00054871
0.44341,5.8761,0.0014192
0.579,8.1391,0.00042791
0.62639,9.7756,0.0010763
0.7596,24.041,0.00030285
0.69334,13.658,0.00097959
0.76146,18.762,0.00024907
0.56304,8.5532,0.0013351
0.82433,24.891,0.00016627
0.54943,7.9991,0.0010785
0.72403,19.097,0.00031999
0.65879,13.69,0.00082266
0.57334,21.887,0.00031164
0.61309,10.208,0.0012074
0.66968,25.554,0.00018875
0.57198,6.6459,0.0012441
0.52393,19.364,0.0002729
0.65989,13.431,0.00091597
0.59396,16.193,0.00024861
0.696,10.582,0.0010213
0.76514,21.258,0.00030809
0.64877,11.829,0.0010459
0.61998,16.793,0.00031401
0.68961,14.85,0.00095277
0.62358,12.12,0.00031833
0.47935,7.9078,0.0013415
0.60081,8.811,0.00041337
0.49201,5.3262,0.0015861
0.71546,24.547,0.00055973
0.71543,23.707,0.0010216
0.7011,23.938,0.00031688
0.71292,16.571,0.00096083
0.80046,19.287,0.00037224
0.75321,17.783,0.00097078
0.54262,11.402,0.00072867
0.59337,16.47,0.0011986
0.49882,7.9676,0.00057192
0.38176,10.44,0.0014434
0.70641,5.1536,0.00043555
0.43162,3.4399,0.0016448
0.66909,15.304,0.00028691
0.52592,8.8335,0.0011621
0.62944,7.0022,0.00034072
0.53377,5.0949,0.0013444
0.58692,18.841,0.00041144
0.57325,10.829,0.0011973
0.76055,11.683,0.00041627
0.54895,8.2756,0.0013053
0.71473,18.087,0.00029092
0.53233,7.3705,0.0013385
0.6236,13.621,0.00035014
0.67743,11.944,0.0010219
0.66775,8.5814,0.00056678
0.25356,5.8251,0.0022403
0.5478,11.424,0.00045001
0.56454,9.5193,0.0013885
0.69879,15.879,0.00032194
0.55188,12.466,0.0011655
0.86829,27.461,0.00032193
0.59035,11.903,0.00096838
0.64719,14.489,0.00013046
0.47362,9.5102,0.0012757
0.59365,16.647,0.00036103
0.51596,9.8483,0.0011736
0.63661,23.89,0.00025818
0.71057,19.097,0.00087381
0.65566,19.151,0.00035689
0.56941,12.688,0.0011423
0.76592,21.606,0.0001797
0.53653,10.399,0.0011155
0.67592,14.916,0.00022533
0.49314,5.8246,0.0011975
0.63813,10.907,0.00022369
0.57207,9.0051,0.0011099
0.5836,6.9326,0.00043967
0.71079,9.048,0.0011142
0.79053,8.6781,0.00024005
0.45962,6.1856,0.0012097
0.71769,13.252,0.00019297
0.59516,11.784,0.0010213
0.70289,15.961,0.00029487
0.618,13.113,0.001181
0.83846,37.871,0.0001618
0.72484,17.967,0.00084852
0.65953,11.666,0.00074095
0.55804,8.4603,0.001393
0.71475,5.1042,0.00043517
0.33583,4.2093,0.001705
0.50633,11.857,0.00057698
0.43207,5.6916,0.0014733
0.70974,11.286,0.00062079
0.61471,13.972,0.0011615
0.46502,8.0504,0.00072397
0.34496,5.1387,0.0016791
0.70991,17.565,0.00059642
0.62003,8.5181,0.0013809
0.4762,12.796,0.00081287
0.37999,7.4537,0.0015901
0.66976,10.716,0.00055765
0.492,5.623,0.0016577
0.8012,17.569,0.00022616
0.62469,10.05,0.0011238
0.65548,25.85,0.00032977
0.57029,16.069,0.0010422
0.57236,14.102,0.00069614
0.45412,5.6724,0.001667
0.77335,16.013,0.00032297
0.54553,7.5664,0.0012156
0.60934,15.437,0.00046157
0.48467,10.746,0.0014995
0.65119,8.2086,0.00088617
0.43834,5.9432,0.0018954
0.65709,9.8981,0.00073162
0.68078,10.086,0.0012394
0.65267,15.498,0.00049784
0.50618,8.5825,0.0015098
0.4741,7.0973,0.00063762
0.38768,4.6246,0.0017406
0.75696,21.876,0.00027906
0.68561,19.288,0.00098311
0.56419,9.6403,0.00057408
0.47493,7.0294,0.0016476
0.58179,9.0117,0.00092667
0.48007,6.1718,0.0015295
0.36976,9.9344,0.00066025
0.4413,4.3792,0.0015492
0.66683,12.71,0.0002592
0.29612,5.4663,0.0016179
0.19112,3.5458,0.00095608
0.2373,3.3448,0.0018874
0.5811,10.627,0.00070099
0.45682,5.9075,0.0015697
0.61338,7.9411,0.00079404
0.5533,10.766,0.0013606
0.65398,7.2832,0.00077479
0.6577,9.7193,0.0013896
0.68932,23.145,0.00016094
0.62778,12.156,0.0011043
0.60249,14.129,0.0012729
0.43062,6.885,0.0016795
0.72574,23.482,0.0004676
0.62279,14.158,0.0011844
0.81126,25.044,0.00015286
0.51406,8.2075,0.0012139
0.7168,15.746,0.0003112
0.46677,6.6546,0.001463
0.68219,31.41,0.00032454
0.56952,9.7508,0.0011913
0.64804,12.591,0.00075365
0.45839,6.1725,0.0016257
0.70015,15.828,0.00042559
0.67912,12.78,0.0011115
0.76728,21.938,0.00023644
0.48449,6.7799,0.0013956
0.69621,18.811,0.00037341
0.52445,9.1222,0.0012315
0.71585,22.085,0.00037614
0.46527,6.5521,0.0014463
0.55159,18.587,0.00040081
0.45663,6.1184,0.0013942
0.46959,6.8578,0.00033614
0.33904,3.5035,0.0018782
0.57927,11.329,0.0004336
0.47994,6.4429,0.0015099
0.69686,23.109,0.00033605
0.61426,7.8211,0.0012113
0.74972,14.667,0.00029527
0.56073,10.323,0.0011911
0.63749,12.113,0.00037417
0.42738,6.6497,0.0014669
0.71295,22.611,0.00040195
0.54928,10.684,0.0011076
0.55112,17.65,0.00062286
0.59899,9.5192,0.0012311
0.62267,9.5257,0.00057053
0.3515,4.7935,0.0016647
0.51433,8.2016,0.00069401
0.51308,8.149,0.0015671
0.47851,6.038,0.00072042
0.34425,5.0048,0.0014862
0.46713,11.791,0.00064558
0.35783,5.6533,0.0014382
0.67829,18.914,0.00041787
0.45129,16.405,0.00098007
0.55838,10.49,0.00073735
0.38389,7.599,0.0015199
0.72845,12.898,0.00055743
0.63103,10.103,0.0012292
0.51552,20.944,0.00059726
0.56462,14.39,0.0012431
0.71826,23.152,0.00062027
0.64633,11.576,0.0010422
0.64876,15.509,0.00059361
0.48048,6.9743,0.001376
0.45859,20.922,0.00046629
0.50654,9.5084,0.001227
0.76988,21.663,0.00027924
0.64684,9.0409,0.0010984
0.74602,16.29,0.0003295
0.65945,12.871,0.0010375
0.82532,32.703,0.0003469
0.54297,15.951,0.0011367
0.51913,12.368,0.00061173
0.4177,7.5468,0.0014808
0.68861,23.369,0.00038624
0.54978,9.2056,0.001397
0.61789,7.5682,0.00054549
0.43269,5.4241,0.0015739
0.74791,17.693,0.00035125
0.66197,10.657,0.0010592
0.6459,13.076,0.00042349
0.44061,10.422,0.0013219
0.45036,6.059,0.00093076
0.44869,6.0495,0.0017424
0.7299,5.2332,0.00056879
0.60294,6.9726,0.0014709
0.57578,8.0491,0.00036185
0.55955,8.0029,0.0014215
0.61519,17.153,0.00053531
0.56983,7.4329,0.0015244
0.49826,3.747,0.001219
0.39708,4.5862,0.0018869
0.54711,7.6619,0.0004382
0.42893,6.8661,0.0014847
0.55608,5.6932,0.00067426
0.43029,4.9646,0.0017597
0.74725,15.009,0.00027542
0.54351,5.325,0.0015285
0.54145,3.7608,0.00067139
0.43391,4.8386,0.0017625
0.69968,6.872,0.0003267
0.44101,5.2803,0.0016736
0.7058,9.0817,0.00038076
0.50566,4.387,0.0015227
0.52506,5.94,0.00088627
0.49099,5.77,0.0016624
0.48298,6.7954,0.00075253
0.5261,5.8359,0.0014418
0.476,4.3674,0.00062858
0.44363,5.5391,0.0016436
0.46363,4.0703,0.00085352
0.40343,3.5638,0.0019903
0.47464,3.2978,0.00081957
0.1697,2.7811,0.0023326
0.63987,3.3005,0.00080418
0.39789,4.2181,0.0015713
0.46171,3.3208,0.0010871
0.41627,4.4819,0.0018497
0.42274,2.4518,0.0010818
0.35941,2.9513,0.0018027
0.61796,10.767,0.00080262
0.52514,7.8897,0.0014587
0.60313,6.5662,0.00070068
0.4682,4.3393,0.0018681
0.64961,10.617,0.00049939
0.61096,10.68,0.0011923
0.51661,6.5434,0.00063218
0.48878,4.5375,0.0014928
0.60248,5.7311,0.00079392
